B365H_real,B365D_real,B365A_real,B365H_pred,B365D_pred,B365A_pred,prop_odds_H_adj,prop_odds_D_adj,prop_odds_A_adj,overround_real,overround_prop_adj,prop_valid,prop_arbitrage
8.0,4.1,1.44,4.716553,3.7750224792970086,2.0328841,4.43873421554737,3.552662452078395,1.913141237235499,0.06334688346883466,0.02946904965316044,True,False
1.25,6.0,11.0,1.3893765,4.038472877979017,8.4407015,1.465453977998778,4.259605724664163,8.90288506746049,0.05757575757575761,0.02946904965316044,True,False
2.6,3.1,2.9,2.5229013,3.392933848046446,3.4011495,2.4142097318769435,3.2467594510113345,3.2546212023234204,0.052023615983571414,0.02946904965316044,True,False
2.3,3.2,3.6,2.2034812,3.349625778126108,3.9092753,2.1578927024871977,3.2803242493415903,3.8283950107078377,0.025060386473430007,0.02946904965316044,True,False
1.91,3.6,4.5,1.7738601,4.0005977719730375,5.350364,1.7241303119448326,3.888442036989175,5.200368127200553,0.023560209424083656,0.02946904965316044,True,False
4.6,3.75,1.85,4.2860775,3.609938292988318,1.990706,4.21609892739196,3.5509990185938407,1.95820381337257,0.02459851155503312,0.02946904965316044,True,False
2.38,3.25,3.4,2.3653274,3.541473196034828,3.4235475,2.291271550806257,3.430593571281397,3.3163599870933367,0.021978021978022122,0.02946904965316044,True,False
2.05,3.25,4.33,2.3518891,3.3435804081711673,3.424304,2.321805502054803,3.300811876091077,3.380502811363575,0.02644406795817833,0.02946904965316044,True,False
2.45,3.1,3.4,2.5728974,3.3477204534250737,3.1430252,2.5130988263803737,3.269913572752004,3.0699758859087645,0.02486155752623631,0.02946904965316044,True,False
1.7,4.0,5.5,4.2575583,3.749687406730338,2.6822915,3.616162576068189,3.1848018017037427,2.2782077686398345,0.020053475935828846,0.02946904965316044,True,False
1.57,4.2,6.5,1.4491261,4.518462401623696,8.357933,1.45132634307634,4.525322729614214,8.370622569927821,0.02888406710062741,0.02946904965316044,True,False
5.75,4.0,1.67,3.5108738,3.7871261628405266,2.5446765,3.212091197383573,3.4648339182426824,2.328119242247642,0.02271543868784187,0.02946904965316044,True,False
3.8,3.5,2.1,2.709925,3.3285690574643243,2.6430337,2.758168999083305,3.387826621922409,2.6900869684639446,0.025062656641603898,0.02946904965316044,True,False
2.25,3.5,3.4,2.6103256,3.6665560181188024,3.7207897,2.3443928778480116,3.2930175761926126,3.3417261555146953,0.024276377217553602,0.02946904965316044,True,False
2.8,3.2,2.8,2.9163578,3.367902005233871,2.7428198,2.845347391570207,3.2858969178030133,2.6760348953172652,0.026785714285714413,0.02946904965316044,True,False
1.29,6.0,12.0,1.2305706,6.8178110858338465,17.177517,1.2162890533175656,6.738686437713423,16.9781615185234,0.025193798449612226,0.02946904965316044,True,False
1.5,4.33,8.0,1.4182895,6.753220499956926,11.832537,1.2918118173468556,6.150993877946963,10.777355750336305,0.022613548883756662,0.02946904965316044,True,False
6.0,4.2,1.6,5.954728,3.8936226236123366,1.9926665,5.359729578976546,3.50457041727508,1.7935585569708856,0.029761904761904656,0.02946904965316044,True,False
1.67,3.8,6.0,1.8565879,4.538960917775139,6.357517,1.6523702601350283,4.03969245570854,5.658213881637941,0.02862695661308967,0.02946904965316044,True,False
2.0,3.5,4.2,2.384632,3.480861177283064,3.7661486,2.25188395529695,3.2870879978915934,3.556493868177548,0.023809523809523725,0.02946904965316044,True,False
1.7,3.8,5.75,2.0329866,3.7877315677687937,4.9217534,1.8939770888558938,3.5287378333291333,4.585218544316257,0.02530623233274998,0.02946904965316044,True,False
1.33,5.5,11.0,1.3858938,6.898145178991775,14.069988,1.2622119896435324,6.282531555270425,12.814335441447605,0.024606971975392966,0.02946904965316066,True,False
6.0,4.2,1.62,4.67336,3.4835914854234895,1.7996459,4.7969939162327275,3.575750106625785,1.8472557391165418,0.022045855379188684,0.02946904965316044,True,False
9.0,5.5,1.36,6.6325583,4.359602312273969,1.4036645,7.0391056271004215,4.62682703792516,1.489703075044557,0.028223410576351693,0.02946904965316044,True,False
2.38,3.3,3.3,2.4831648,3.440958371985867,3.3284829,2.3970455502040346,3.3216216803056073,3.213046921479213,0.026228673287496784,0.02946904965316044,True,False
3.75,3.5,2.1,5.523331,4.143934588457893,2.1005058,4.82034444039467,3.616511847151024,1.8331622120410163,0.02857142857142847,0.02946904965316044,True,False
2.88,3.25,2.7,2.798649,3.388501555653521,2.8897974,2.7143932999127904,3.286487665415562,2.802797472302724,0.02528490028490027,0.02946904965316044,True,False
1.22,7.0,15.0,1.4639287,4.641372738313585,8.49264,1.445196180228877,4.581981396852183,8.383967219387754,0.02919594067135045,0.029469049653160218,True,False
3.6,3.5,2.15,3.3900096,3.873493365775871,2.3567317,3.218764446264896,3.677825009674981,2.2376821143982144,0.02860834256183087,0.02946904965316044,True,False
2.4,3.5,3.1,1.5325228,4.4656167157455275,6.6378226,1.529001869903037,4.455357273940895,6.62257262684974,0.024961597542242586,0.02946904965316044,True,False
1.73,3.9,5.25,2.4957578,3.977914153236972,3.3993578,2.2939870664966904,3.6563178753098278,3.124535176922022,0.024921128967371864,0.02946904965316044,True,False
2.8,3.3,2.75,2.4295068,3.5587552515950645,3.285895,2.3527261537054462,3.446286679226842,3.182049971794046,0.023809523809523725,0.02946904965316044,True,False
2.9,3.2,2.7,2.4781435,3.3306227963433943,3.4448051,2.392916751380064,3.216078139676564,3.3263336907328727,0.027697956577267036,0.02946904965316044,True,False
1.73,4.0,5.0,1.9237609,3.8674918536456913,5.2921567,1.807659862342909,3.6340847635660167,4.972769528442172,0.028034682080924966,0.02946904965316044,True,False
2.38,3.3,3.3,2.122977,3.405009334599961,4.253549,2.0618333163987232,3.3069420175859126,4.1310430061739,0.026228673287496784,0.02946904965316044,True,False
8.0,4.75,1.45,4.3857718,3.6319893593022745,1.8399031,4.4598104458223595,3.693303055574058,1.870963638601548,0.025181488203266822,0.029469049653160218,True,False
2.25,3.4,3.5,2.0450642,3.758517405213326,4.738737,1.9191229931451088,3.5270565694160827,4.446911495327203,0.024276377217553602,0.02946904965316044,True,False
7.5,4.5,1.5,2.9335296,3.4376362116258377,2.842762,2.8026932483054066,3.2843166637117496,2.7159739097441347,0.022222222222222143,0.02946904965316044,True,False
2.5,3.25,3.2,2.5133233,3.3894248838615146,3.2961383,2.4323455837399686,3.2802197043869783,3.1899388712631835,0.020192307692307843,0.02946904965316044,True,False
9.0,5.0,1.4,7.078764,4.475306553941166,1.6153084,6.764688406268432,4.276742931321292,1.5436391834333392,0.025396825396825307,0.02946904965316044,True,False
2.25,3.4,3.5,1.7759128,3.9131144350379836,5.482122,1.7268924710877278,3.8051013722593052,5.330799820625305,0.024276377217553602,0.02946904965316044,True,False
1.33,5.75,10.0,1.397936,5.206120852541509,8.537627,1.3912569929235377,5.1812471387439265,8.496836557009747,0.0257927427263811,0.02946904965316066,True,False
3.0,3.5,2.5,2.7506304,3.502205151079838,2.6602123,2.7386823341984026,3.486992364232816,2.6486568169619744,0.01904761904761898,0.02946904965316044,True,False
5.5,3.8,1.73,5.8594193,3.8964307256935546,1.8511957,5.506721815615638,3.661891731496426,1.7397661027513074,0.023010758635948925,0.02946904965316044,True,False
1.29,6.5,11.0,1.211934,7.002303534178825,15.132076,1.2172943532877643,7.033274898366156,15.199005200580713,0.01994904320485702,0.02946904965316044,True,False
1.85,3.5,5.0,2.1939385,3.382662952220218,3.332665,2.240860761119889,3.455008639718483,3.4039414740396365,0.026254826254826114,0.02946904965316044,True,False
1.57,4.5,6.0,3.484911,3.7446457782560487,3.542755,2.830887452748651,3.041876920959365,2.877875617040635,0.02583156404812459,0.02946904965316044,True,False
2.15,3.5,3.6,2.264424,3.582133517888591,3.9670644,2.139889372787339,3.3851299092276306,3.7488912480188836,0.02860834256183109,0.02946904965316044,True,False
1.5,4.75,7.0,1.44829,4.411728848281362,8.469843,1.4563579824158503,4.436305204807325,8.51702562699889,0.020050125313283207,0.02946904965316044,True,False
2.0,3.6,4.0,2.0762086,3.480073724271715,3.9303167,2.0640288359405408,3.459658339769723,3.907260220792899,0.02777777777777768,0.02946904965316044,True,False
1.4,4.8,9.5,1.6778002,4.356225907556917,6.579837,1.593191236004185,4.1365481209100246,6.2480260140997395,0.02788220551378462,0.02946904965316044,True,False
2.25,3.3,3.6,2.1041934,3.347944690348777,3.6755044,2.1379896019869356,3.4017171934316734,3.7345378258590287,0.025252525252525082,0.029469049653160218,True,False
2.2,3.5,3.5,2.541896,3.807729019987775,4.0543127,2.2288414581375213,3.3387769908178457,3.5549918813175094,0.02597402597402576,0.02946904965316044,True,False
1.25,6.5,15.0,1.3375744,7.231742885906304,15.193282,1.2365558689422549,6.685575542392191,14.045830605313782,0.020512820512820662,0.02946904965316044,True,False
4.2,3.6,1.95,5.46617,3.946223461708989,1.7629071,5.328786898764441,3.8470419642682234,1.718599593856029,0.02869352869352859,0.02946904965316044,True,False
6.0,3.8,1.67,3.723762,3.5695757597885613,2.3941221,3.495560551141439,3.3508232404252074,2.247404261005616,0.02862695661308967,0.029469049653160218,True,False
3.1,3.3,2.5,2.897517,3.406604836045334,3.0609658,2.717090739139468,3.1944780433052697,2.8703616460974146,0.025610948191593375,0.02946904965316044,True,False
2.05,3.5,3.9,1.6989597,4.694576711548494,6.062543,1.5951302312780549,4.407674210236367,5.69203906000869,0.029929420173322674,0.029469049653160218,True,False
1.29,6.0,13.0,1.4020634,5.147300097866897,9.077243,1.3860030770137723,5.088339177060535,8.97326546985907,0.01878354203935584,0.02946904965316044,True,False
2.38,3.3,3.3,2.6452508,3.3906474238759934,3.0941758,2.559643554266513,3.280917227672051,2.994040329374121,0.026228673287496784,0.02946904965316044,True,False
1.67,4.0,5.75,1.6889782,3.822048757774604,5.098726,1.7224012796996169,3.8976831875774227,5.199624436555582,0.02271543868784187,0.029469049653160218,True,False
2.15,3.4,3.8,3.1327147,3.479584726333858,2.7795749,2.9407013164054003,3.2663106458665627,2.609206394413109,0.02239182086543301,0.02946904965316044,True,False
1.5,4.5,7.5,1.4900118,4.106817593317411,6.3446007,1.5519276201879841,4.277471804239421,6.608243333772425,0.022222222222222143,0.02946904965316044,True,False
8.0,4.75,1.44,5.8832326,3.8454496817142734,1.5225478,6.2109604057595975,4.0596619517078745,1.60736190902953,0.029970760233918092,0.02946904965316044,True,False
1.75,3.75,5.25,1.9265091,3.6143225566374952,4.754047,1.8827728543995,3.5322690997611907,4.646119147190444,0.02857142857142847,0.02946904965316044,True,False
1.62,4.2,6.0,2.1583035,4.007625663563118,7.503688,1.773906209301683,3.2938611772054576,6.167269088177302,0.022045855379188684,0.029469049653160218,True,False
5.25,4.0,1.7,4.137554,3.724317696591341,2.0081506,4.051930192561323,3.6472454535286642,1.9665931973424253,0.028711484593837433,0.02946904965316044,True,False
2.5,3.2,3.2,2.4223332,3.3752992379434326,3.2759228,2.3867644719927554,3.3257373562036534,3.2278201270386884,0.02499999999999991,0.02946904965316044,True,False
1.2,7.0,19.0,1.4975518,4.655774247551833,8.176369,1.4617348687852698,4.5444222992896535,7.980815027106397,0.028822055137844638,0.02946904965316044,True,False
9.0,5.0,1.4,9.593557,4.7406339774797575,1.3543518,9.817868768504733,4.851476794613904,1.386018394214059,0.025396825396825307,0.02946904965316044,True,False
1.8,3.8,4.75,2.073002,3.6660026200252167,4.2141347,1.9984894391434638,3.534230725757455,4.062660547847283,0.029239766081871288,0.02946904965316044,True,False
3.2,3.4,2.4,2.4557045,3.6491202486855494,3.4881907,2.308921510739012,3.431004107730775,3.279693468660486,0.023284313725490335,0.02946904965316044,True,False
2.05,3.6,3.8,2.0610802,3.474388814038351,4.256258,2.017999443853522,3.401766940198446,4.167293542545683,0.028740550563400413,0.02946904965316044,True,False
2.0,3.6,4.0,2.3231993,3.5804240259562916,3.781073,2.198502311784344,3.3882459110045593,3.57812502593875,0.02777777777777768,0.02946904965316044,True,False
1.22,7.0,15.0,1.3595221,6.229784279838684,14.038133,1.2774296949084334,5.853609626211972,13.190464313816788,0.02919594067135045,0.02946904965316066,True,False
1.65,4.2,5.5,1.8497982,3.664395624221559,4.622339,1.8504584512649662,3.66570366592896,4.623988612131613,0.025974025974025983,0.02946904965316044,True,False
3.3,3.3,2.38,2.4072838,3.4108089997548183,3.217599,2.383697079200493,3.3773897938891415,3.186072877527678,0.026228673287496784,0.02946904965316044,True,False
1.53,4.33,7.0,1.9462854,3.655667032584552,5.163845,1.8546536457684248,3.483556958123385,4.920729318567138,0.0273987963160629,0.02946904965316044,True,False
1.95,3.6,4.2,1.873968,3.673500937360692,4.240049,1.8962200593228733,3.717121133022864,4.290396373328851,0.028693528693528814,0.02946904965316044,True,False
5.75,3.8,1.7,4.150262,3.4927049961060987,2.0860603,4.058196197759149,3.4152259166120253,2.039784970095066,0.02530623233274998,0.02946904965316044,True,False
1.8,3.6,5.25,1.6217586,4.859735477039939,6.99451,1.520759644245915,4.5570836388752305,6.558910166791076,0.023809523809523725,0.02946904965316044,True,False
1.29,6.0,12.0,1.374785,4.693828615927516,7.8119493,1.426829595091204,4.871520769119771,8.107682869895214,0.025193798449612226,0.02946904965316044,True,False
5.0,4.0,1.73,4.8177733,3.5312742225223266,1.9199334,4.734148751759729,3.469980138571333,1.8866082572475509,0.028034682080924966,0.02946904965316044,True,False
2.8,3.3,2.75,4.299181,3.8541756859161334,2.648644,3.631603588709226,3.2556988315901165,2.237362296445404,0.023809523809523725,0.02946904965316044,True,False
1.5,4.5,7.5,1.4997083,4.738134100687422,9.906384,1.4258872767917208,4.504906075215042,9.418756421738708,0.022222222222222143,0.02946904965316044,True,False
2.15,3.4,3.8,2.353479,3.425803115245372,3.688507,2.258487914843726,3.287530964182749,3.5396314964681372,0.02239182086543301,0.02946904965316044,True,False
2.3,3.4,3.4,2.156756,3.398883697145417,3.592251,2.170963290601271,3.421273350782905,3.615914660305035,0.023017902813299296,0.02946904965316044,True,False
2.6,3.4,2.9,3.1568105,3.6393905113233065,2.367025,3.10943051732244,3.584767714040115,2.3314987992786023,0.02356061788110475,0.02946904965316044,True,False
1.6,4.33,6.0,1.7732261,3.763808397942329,5.764615,1.7278137778267286,3.6674171755386618,5.616983113125217,0.022613548883756662,0.02946904965316044,True,False
6.5,4.5,1.53,6.5171766,4.217470339330287,1.5040802,6.681384745720683,4.323734759438231,1.5419773779723933,0.02966314731020603,0.02946904965316044,True,False
3.4,3.6,2.2,3.3784454,3.794241483923125,2.2780497,3.2768899613962326,3.680187352355649,2.2095719326593364,0.02644087938205586,0.029469049653160218,True,False
7.0,4.0,1.57,4.6270957,4.087161267713588,2.278771,4.043470279328151,3.5716389790473873,1.9913447058455522,0.029799818016378543,0.02946904965316044,True,False
1.95,3.4,4.5,2.266217,3.4259975473208137,3.9652297,2.1690781338187315,3.2791459353902987,3.7952645013915722,0.02916038210155847,0.02946904965316044,True,False
2.63,3.4,2.88,2.4757648,3.4183283780753153,3.045476,2.464565460371844,3.4028652190995037,3.031699360358673,0.021568006163175113,0.02946904965316044,True,False
1.91,3.6,4.5,1.7622348,5.138369117261796,7.7047477,1.526686694419075,4.45155180114227,6.67489708540957,0.023560209424083656,0.02946904965316044,True,False
1.17,8.5,19.0,1.2426416,6.744163391114255,14.116651,1.235861369467107,6.707365242166152,14.03962620039138,0.024979492471752573,0.02946904965316044,True,False
1.75,3.8,5.25,3.308984,3.5636026258724325,3.2424712,2.864644868846364,3.085072565455478,2.8070635972862967,0.025062656641603898,0.02946904965316044,True,False
9.0,6.0,1.33,7.615114,4.354462591214755,1.4711914,7.698105866413,4.401918756158948,1.4872248047603482,0.02965747702589816,0.02946904965316044,True,False
3.1,3.2,2.6,2.662589,3.379194035051158,3.0455859,2.585975167619608,3.2819603945057003,2.9579515698554966,0.01969602977667484,0.02946904965316044,True,False
1.4,5.0,9.0,1.2809428,6.225542913320867,11.944755,1.275409815232184,6.198651991009838,11.89316011162064,0.02539682539682553,0.02946904965316044,True,False
1.45,4.75,8.0,1.5000776,4.324363131815188,7.0536294,1.5149142369977788,4.367133562879308,7.123393739889424,0.025181488203266822,0.02946904965316044,True,False
2.2,3.4,3.6,2.1484938,3.615148357681692,3.8486743,2.0909279556518783,3.5182856672760074,3.7455546056235964,0.02644087938205586,0.02946904965316044,True,False
2.4,3.3,3.3,2.2034893,3.5130240503112464,3.7016664,2.1588836814170933,3.4419091864168307,3.6267327577446955,0.022727272727272707,0.029469049653160218,True,False
4.75,4.2,1.75,6.496641,4.055543336559983,1.5510914,6.5959717173373695,4.117550479275787,1.5748068056316593,0.020050125313283207,0.02946904965316044,True,False
1.36,5.5,9.0,1.3979853,5.351817032826167,11.181064,1.3465664210208337,5.1549734500057856,10.769816702190269,0.028223410576351693,0.02946904965316044,True,False
3.4,3.4,2.3,5.542382,4.009035365701433,2.248971,4.70813607272386,3.405590815324772,1.9104533673424073,0.023017902813299296,0.02946904965316044,True,False
2.2,3.3,3.75,2.1056857,3.4492171658807136,3.7489264,2.1099800816993475,3.456251598065185,3.7565720578364425,0.024242424242424176,0.02946904965316044,True,False
2.15,3.6,3.6,2.0299642,4.034057969497779,4.9701138,1.8569190206450101,3.690172867843935,4.546434317583896,0.020671834625323182,0.02946904965316044,True,False
3.5,3.3,2.3,3.2423553,3.4913159144587778,2.3353617,3.2221128560497045,3.4695191160069823,2.3207816567107535,0.02352719744024112,0.029469049653160218,True,False
1.62,4.0,6.5,2.065243,3.571511372776967,4.015779,2.032636772459593,3.5151241173780168,3.9523776471887424,0.02113010446343777,0.02946904965316044,True,False
5.0,4.0,1.75,5.166314,4.565312300329728,1.8114274,4.8410519911390395,4.27788828469343,1.6973831275717466,0.021428571428571352,0.02946904965316044,True,False
3.6,3.5,2.15,3.3006456,3.440915910369348,2.3982785,3.2400107082896197,3.37770421533654,2.3542206807150166,0.02860834256183087,0.02946904965316044,True,False
1.83,3.5,5.25,1.9020834,3.4595536609735067,4.8646226,1.8852526763309445,3.428941611251669,4.821577655302676,0.022638563622169983,0.02946904965316044,True,False
1.35,5.5,9.5,1.2345492,5.824510888268435,12.632897,1.2721922176918274,6.002107913885447,13.0180913366389,0.027822080453659304,0.02946904965316044,True,False
3.5,3.5,2.2,2.340561,3.3476310672911542,3.1506526,2.372145761217959,3.3928057912094296,3.19316925907652,0.025974025974025983,0.02946904965316044,True,False
3.5,3.3,2.3,2.5982015,3.348024921158269,2.8277452,2.6177227533253804,3.373179846365164,2.8489910972137684,0.02352719744024112,0.02946904965316044,True,False
5.25,4.0,1.7,4.2064476,3.5800282825467518,2.3553073,3.84753696412417,3.274566291080899,2.154343356970119,0.028711484593837433,0.02946904965316044,True,False
2.15,3.5,3.6,2.290791,3.4276255471645105,3.4851851,2.2590535073195546,3.380137933691027,3.4369000759703145,0.02860834256183109,0.02946904965316044,True,False
3.1,3.4,2.45,2.5796013,3.3556538712672546,2.9248078,2.574828050733409,3.3494446466492045,2.919395682231948,0.02486155752623631,0.02946904965316044,True,False
1.7,3.7,6.0,1.979627,3.7632844721178142,4.8855147,1.8759576882924032,3.56620841996183,4.629669765751631,0.025172231054584104,0.02946904965316044,True,False
2.2,3.4,3.6,2.6924615,3.604628413719536,2.8484848,2.615106798632883,3.501067121378325,2.7666474875634766,0.02644087938205586,0.02946904965316044,True,False
1.25,6.25,15.0,1.6473434,5.04260086741258,9.092832,1.4646916706724493,4.483494659865698,8.084649502348784,0.02666666666666684,0.02946904965316044,True,False
1.3,6.0,11.0,1.4478986,5.415150305062668,11.054065,1.3583337837593965,5.080177052981372,10.370276785152866,0.02680652680652673,0.02946904965316044,True,False
2.4,3.4,3.2,4.113209,3.964593817777348,2.5637975,3.5375787896747104,3.4097620277028953,2.205002453307787,0.023284313725490335,0.02946904965316044,True,False
4.2,3.75,1.91,6.3205576,4.258969297205495,1.5412875,6.39639211522783,4.310068571925131,1.5597800197563225,0.0283221141859884,0.02946904965316044,True,False
1.67,4.0,5.75,2.0627115,3.7765077173379527,4.8362594,1.9162355093023924,3.508332822643116,4.492830112566531,0.02271543868784187,0.02946904965316044,True,False
2.05,3.5,4.0,1.9684215,3.6450219222757476,3.9178152,1.9839920796908073,3.673854868487904,3.9488057825511858,0.023519163763066286,0.02946904965316044,True,False
10.0,5.75,1.33,5.9059777,4.529568555889799,1.9006914,5.256254018774386,4.031265217282506,1.691593957839481,0.0257927427263811,0.02946904965316044,True,False
1.22,7.0,15.0,1.3255541,6.071575785611765,15.210436,1.2680992518622582,5.808409308136796,14.551155071179771,0.02919594067135045,0.02946904965316044,True,False
6.0,4.33,1.6,5.2421527,4.1348745895567385,1.9441705,4.822033268348513,3.803495273315305,1.7883598143816004,0.022613548883756662,0.02946904965316044,True,False
1.29,6.5,11.0,1.2699949,5.312775787857941,10.608942,1.3198602600981022,5.521378061210537,11.02549464559665,0.01994904320485702,0.02946904965316044,True,False
5.25,4.0,1.7,4.1555414,3.5912405081023637,2.112942,4.005794286873945,3.4618282986212514,2.0368010571096615,0.028711484593837433,0.02946904965316044,True,False
3.1,3.3,2.5,2.5469084,3.3782562774544567,2.954239,2.541146868355067,3.3706142174742744,2.947556063213603,0.025610948191593375,0.02946904965316044,True,False
1.62,4.1,6.0,1.8349371,3.8907378534302364,6.353904,1.7100132437435238,3.62585341848597,5.92132508463616,0.027853056308340784,0.02946904965316044,True,False
6.5,4.2,1.57,4.766173,4.074098763550163,2.2037973,4.208558790080368,3.597453195173252,1.9459660213097112,0.02888406710062763,0.02946904965316044,True,False
2.1,3.4,4.0,2.0615027,3.4203261653828436,3.7539904,2.0902724269911763,3.468059248142019,3.8063800848629112,0.020308123249299648,0.02946904965316044,True,False
2.6,3.4,2.9,3.664037,3.7168506902119636,2.8948777,3.158411870732667,3.203937612931006,2.4953941794780876,0.02356061788110475,0.02946904965316044,True,False
2.63,3.3,2.9,2.4981134,3.4328760720196714,3.0608308,2.471038917583561,3.3956706440670863,3.0276576704818066,0.028086026119328977,0.02946904965316044,True,False
5.75,3.8,1.7,3.691572,3.5329200115694896,2.2540061,3.577270479363209,3.423530902272656,2.184215825605118,0.02530623233274998,0.02946904965316044,True,False
2.15,3.6,3.5,2.682675,3.517824499879047,2.9292989,2.601732225780304,3.4116832628700466,2.8409147754439297,0.02860834256183109,0.02946904965316044,True,False
1.22,7.0,15.0,1.4166028,5.968645399920458,13.45687,1.3041777543454038,5.494958884039724,12.388899079222368,0.02919594067135045,0.02946904965316044,True,False
3.0,3.3,2.6,2.8673623,3.484074284769125,2.5613182,2.8582481728003817,3.472999971764287,2.553176972073163,0.020979020979020824,0.02946904965316066,True,False
4.2,3.6,1.95,4.400749,3.745267045806776,2.0803094,4.16763014214558,3.546870574984514,1.9701100603984207,0.02869352869352859,0.02946904965316044,True,False
1.22,6.5,13.0,1.2964321,5.179698639141322,9.21092,1.3512212852134051,5.398600541412738,9.600187836778009,0.05044136191677184,0.02946904965316044,True,False
2.5,3.3,2.9,2.1815705,3.420515991740542,3.696971,2.164112284761665,3.39314306606728,3.6673855699360822,0.04785788923719969,0.02946904965316044,True,False
2.5,3.3,2.9,1.7536565,4.33134845816365,5.989099,1.6490864820011677,4.073071420207139,5.631970577695647,0.04785788923719969,0.02946904965316044,True,False
2.63,3.2,2.8,2.6711273,3.413508148647921,2.98908,2.5995393915430536,3.322023898367353,2.9089707309357773,0.049870994024986404,0.02946904965316044,True,False
1.36,5.0,8.5,1.5761982,5.552759949102845,11.033792,1.3858701552516248,4.882256741437147,9.701446092087126,0.05294117647058827,0.02946904965316044,True,False
2.9,3.1,2.6,2.6542969,3.361680767269707,3.109514,2.567517130982881,3.2517737680801972,3.007851279983121,0.052023615983571414,0.02946904965316066,True,False
1.33,5.5,8.5,1.3464937,5.516871554209863,10.316641,1.3352368580862088,5.470749842362825,10.230392869106181,0.051344939889831576,0.02946904965316066,True,False
10.0,5.5,1.3,8.7228365,4.691523935899405,1.4096701,8.788153691250272,4.726654348801265,1.4202258384563315,0.05104895104895091,0.02946904965316066,True,False
1.3,5.5,10.0,1.3804893,4.687506617925715,8.956489,1.4071689391462427,4.778098071479095,9.129582995946427,0.05104895104895113,0.02946904965316044,True,False
2.8,3.25,2.6,3.7011333,3.5680201909721005,2.220857,3.5978167675264614,3.4684196737729547,2.1588621791433185,0.0494505494505495,0.02946904965316044,True,False
4.33,3.5,1.95,3.3518138,3.430839028714646,2.3273041,3.319360852964923,3.397620886524097,2.304770729707019,0.029481680751888728,0.02946904965316044,True,False
2.9,3.4,2.6,2.516375,3.4161971706593572,3.1910162,2.452897763691413,3.3300212533589395,3.1105206254493067,0.02356061788110475,0.02946904965316044,True,False
1.75,3.7,5.5,1.8866404,3.75295744820295,4.635161,1.8550685849029591,3.690153867458961,4.557594061732888,0.02351702351702345,0.02946904965316044,True,False
2.35,3.6,3.1,2.5573878,3.584051191374294,3.4302232,2.388699598231544,3.3476430751869644,3.2039616536543223,0.02589033783268513,0.02946904965316044,True,False
1.25,6.0,16.0,1.4509753,5.294110901320751,8.945044,1.395169149617834,5.090493203743356,8.601006537145965,0.029166666666666785,0.02946904965316044,True,False
1.25,6.5,14.0,1.7305242,5.188107767128406,9.280182,1.4765195734963,4.426602400498952,7.918045771720778,0.025274725274725407,0.02946904965316044,True,False
2.4,3.25,3.3,2.1959677,3.479530593929499,3.688759,2.162691246533507,3.426803812125944,3.6328617948514106,0.027389277389277433,0.02946904965316044,True,False
2.1,3.6,3.7,1.8598313,4.208508130335964,5.2480736,1.7448852459951616,3.9484032353858445,4.923718789203283,0.02423852423852413,0.02946904965316066,True,False
1.29,5.5,9.5,1.3071113,6.495460907600541,13.7891445,1.2589279281937067,6.256022312748376,13.280842933464768,0.06227513816253083,0.02946904965316044,True,False
5.5,3.75,1.62,4.858508,3.886552370973907,1.8349545,4.75763298342323,3.8058574510463217,1.7968560229855495,0.06576879910213229,0.02946904965316044,True,False
6.0,4.0,1.65,3.9341307,3.5174991936453317,2.1201344,3.860290601907867,3.451478982394458,2.080341424868015,0.022727272727272707,0.029469049653160218,True,False
2.2,3.4,3.6,2.2860992,3.4540733180761585,3.50387,2.2480577059392095,3.3965962563351417,3.4455642375783797,0.02644087938205586,0.02946904965316044,True,False
1.17,8.5,19.0,1.2383051,5.948637749182716,12.427033,1.2703754748087814,6.1026992686232955,12.748876546386873,0.024979492471752573,0.02946904965316044,True,False
2.75,3.2,2.88,5.411872,3.881146118688395,2.2987144,4.612770395330388,3.308067109082588,1.9592927073335125,0.023358585858585856,0.02946904965316044,True,False
11.0,5.5,1.33,6.995796,4.337964977491195,1.6526405,6.6498292306631175,4.123437019874101,1.5709114569640446,0.024606971975392966,0.02946904965316044,True,False
1.75,3.7,5.5,1.8458062,3.7577654257434396,5.36713,1.7825763757054465,3.6290395350170197,5.183273667810643,0.02351702351702345,0.029469049653160218,True,False
1.75,3.5,4.75,2.1054356,3.4393348149989533,4.1524563,2.05853431471522,3.3627192524838536,4.0599550715718,0.06766917293233066,0.02946904965316044,True,False
1.8,3.5,4.5,2.1970983,3.3496233977911736,3.895615,2.156370440896387,3.2875310880468023,3.823401610388863,0.06349206349206349,0.02946904965316044,True,False
4.33,3.4,1.85,5.927839,4.110634380891315,1.4914231,6.2330121947695005,4.322255401583395,1.568203643058213,0.06560506981645409,0.02946904965316044,True,False
2.63,3.25,2.63,2.7364678,3.9814803492376747,4.862662,2.1856413156646775,3.1800439156233993,3.883851570380125,0.06814858145656633,0.02946904965316044,True,False
3.6,3.4,2.2,2.835258,3.4062164199097116,2.9276433,2.720646508685508,3.2685245745767624,2.809297207727547,0.02644087938205586,0.02946904965316044,True,False
3.3,3.5,2.3,2.810989,3.3129998123524254,2.6479506,2.826742456233181,3.3315667322237164,2.66279055546478,0.02352719744024112,0.02946904965316044,True,False
6.0,4.1,1.62,3.8351061,4.374386336269046,4.559027,2.640128041696061,3.0113743613780257,3.1384831943110143,0.027853056308340784,0.02946904965316044,True,False
