Unnamed: 0,HomeTeam,AwayTeam,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HomeTeamLP,AwayTeamLP,HTFormPts,ATFormPts,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP,FTR
865.0,26.0,10.0,16.0,8.0,15.0,14.0,0.3966867894977193,-0.8091531898648106,W,L,W,W,W,W,L,L,D,L,4.0,14.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1438456944389391,-0.8330733781302839,0.8603537780883135,2.0857815659146484,-1.2433930466697158,NH
2657.0,31.0,40.0,31.0,35.0,53.0,58.0,-0.5822363035810552,-0.7832077603124491,L,W,D,L,W,L,L,L,D,D,18.0,10.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8547768943720113,-0.9224770021835752,0.140089348710486,0.4050367731466072,0.9940751607050942,H
5121.0,9.0,34.0,13.0,13.0,28.0,30.0,-0.8089342830291762,-1.2969272654505086,L,L,W,L,D,W,D,D,L,L,18.0,17.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.168629707999115,-1.3551905426021036,0.3432408544314555,-0.1147116165831712,0.12394863561489027,
1686.0,0.0,11.0,42.0,31.0,20.0,6.0,1.571394501170712,2.1950223119629473,W,L,D,W,D,W,W,D,W,W,1.0,2.0,8.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9375900503932384,2.180565017609067,-0.4359049204539483,-0.7960624468190157,-0.12465894298231084,H
1412.0,10.0,25.0,38.0,29.0,34.0,34.0,0.3407483270237684,-0.14717408727476933,L,W,L,L,L,W,L,L,W,L,12.0,11.0,3.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.22128989520364847,-0.28464600429173254,0.34904518316753586,-0.2685147115038468,0.12394863561489027,NH
411.0,23.0,15.0,6.0,5.0,5.0,2.0,-0.043828602393113356,1.014810507671844,D,D,W,M,M,W,D,W,M,M,1.0,16.0,5.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38101855928154166,1.1034091188708846,-0.7537772764653928,-1.3769577059294982,-1.8649119931627187,NH
2471.0,11.0,30.0,33.0,20.0,13.0,25.0,2.109802202358654,0.03874344790888021,W,W,W,D,W,L,L,D,L,W,1.0,18.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4991192078253035,-0.39141947530493143,1.4849523165885568,1.3034589896825974,-2.1135195717599196,H
3358.0,22.0,16.0,46.0,30.0,39.0,27.0,-0.17843052769009882,-0.06970844762033811,L,W,L,W,L,L,W,W,L,L,9.0,17.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334431032258885,0.12242785394300527,-0.0782985199404942,0.033787923340025686,-0.9947854680725148,NH
4556.0,35.0,21.0,43.0,47.0,51.0,39.0,-0.24218933441425722,0.1871513049454382,L,D,D,W,L,W,L,W,L,W,18.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3055344705253252,0.2969884299069073,-0.3068439638767586,-0.2632111565069324,1.4912903178994963,
4558.0,38.0,0.0,43.0,71.0,49.0,47.0,-0.0721658498308585,1.0433504801863824,D,D,W,W,L,D,D,D,L,W,11.0,4.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22707126711929465,0.9263899432441717,-0.7944075776102352,0.18228746326322257,0.8697713714064936,
1401.0,16.0,23.0,38.0,50.0,37.0,24.0,0.05587652746448187,1.7980741976026766,L,L,D,W,L,D,L,W,W,L,14.0,1.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06353318994189978,1.4217522454083822,-1.2398360642296269,-0.2797111053862217,1.6155941071980968,H
3419.0,40.0,28.0,33.0,38.0,45.0,56.0,-0.35553832414370196,-0.4407280902225785,L,L,L,D,L,W,L,L,D,L,14.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4624608773388771,-0.7257890292648393,0.05882874642172764,-0.18896138654476966,0.745467582107893,H
2539.0,23.0,10.0,57.0,20.0,18.0,44.0,2.234050133397055,-1.1125151354007818,W,L,W,D,W,D,W,L,L,W,2.0,13.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244519640187811,-1.3975541060003072,2.3935083583295618,0.35934460701869336,-1.3676968359683164,NH
5294.0,21.0,11.0,96.0,67.0,44.0,26.0,2.049979124444097,1.737823144526069,W,W,W,W,W,L,W,W,L,W,7.0,3.0,15.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1616973699186848,1.684731349940918,0.23263614576161482,0.5040364664308076,0.4968600035106919,
2331.0,16.0,11.0,5.0,9.0,7.0,3.0,0.13564063132902165,1.557069985317935,D,W,W,D,L,W,W,W,L,W,12.0,1.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.48861527847422065,1.4771162674148386,-1.0111025170468213,-1.84720624902028,1.3669865286008958,H
284.0,39.0,11.0,35.0,50.0,35.0,33.0,-0.13665751639994572,0.36035941396328836,L,W,D,L,D,W,D,D,L,W,9.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,0.8585665043080166,-0.3544794893573445,-0.25809048271554336,0.4968600035106919,H
1198.0,0.0,26.0,11.0,5.0,3.0,7.0,1.9303329686365185,-1.6964868805586113,D,W,W,W,W,D,D,L,L,D,2.0,3.0,13.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9960528293953392,-0.5159885248190845,2.5914508510916328,4.736273354247844,-0.12465894298231084,NH
4008.0,26.0,39.0,29.0,20.0,31.0,33.0,-0.17202091219156168,-1.0251180034725615,W,L,L,W,L,D,W,D,L,L,18.0,17.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13366269163543515,-0.9430824088703853,0.6063704237474202,0.16814464993698885,0.12394863561489027,H
5912.0,11.0,15.0,28.0,36.0,31.0,29.0,-0.3864516849653001,-0.020412131464777727,D,W,D,D,W,D,D,L,W,L,1.0,11.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19497268390821104,0.4579149532043267,-0.26251999899245854,0.5467863339829759,-1.2433930466697158,
5190.0,9.0,1.0,19.0,27.0,44.0,36.0,-0.9963960737262886,-0.5285433902472906,L,W,L,L,L,L,L,W,D,L,18.0,15.0,3.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.425144026826924,-0.535152993975913,-0.33809804168048346,-0.07473097121905996,0.3725562142120914,
4916.0,34.0,33.0,39.0,31.0,51.0,41.0,-0.5224132256664982,-0.3709637129816875,L,W,W,L,L,W,W,L,L,L,13.0,14.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-0.48861527847422065,-0.4329424918101474,-0.11046417501305693,0.033787923340025686,-0.12465894298231084,
131.0,15.0,0.0,15.0,23.0,20.0,10.0,-0.42840553180999513,1.557069985317935,W,L,L,W,D,D,W,W,W,W,13.0,2.0,7.0,13.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.5241105371588595,1.3703427964016395,-1.4154707522442234,-1.1754226160326429,1.3669865286008958,H
3503.0,3.0,8.0,11.0,7.0,17.0,16.0,-0.34294399194436276,0.11104471158779529,W,L,W,L,W,W,L,W,L,L,15.0,18.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9855489000502197,-1.5125409209367935,-0.3249018754968601,0.974285009518768,-0.3732665215795119,NH
88.0,25.0,26.0,14.0,8.0,12.0,7.0,-0.34294399194436276,0.35204892387253695,W,D,D,L,D,W,L,L,D,W,12.0,11.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33960742414996,0.14837973925839154,-0.4964520358839644,-0.2797111053862217,0.12394863561489027,H
4268.0,29.0,11.0,6.0,20.0,14.0,9.0,-0.5822363035810552,1.7980741976026766,D,L,D,W,D,W,W,W,L,W,18.0,2.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3168379810998918,1.809300399450587,-1.6973031585936942,-1.84720624902028,1.9885054750938984,NH
3272.0,23.0,15.0,40.0,31.0,10.0,27.0,2.0200675854868186,0.5629276096406651,W,W,W,W,W,D,D,W,W,W,1.0,5.0,15.0,11.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.8718194240065573,0.2314257722688235,1.047499407601518,0.5040364664308076,-0.4975703108781125,H
1576.0,15.0,25.0,7.0,11.0,6.0,9.0,0.8535175662606352,0.8340573484637106,W,D,W,W,L,W,W,W,L,D,17.0,11.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567851538882873,0.48056387129712963,0.01819844527734846,0.033787923340025686,0.745467582107893,NH
657.0,14.0,23.0,21.0,66.0,43.0,35.0,-0.8129824612333378,1.4021387059873818,W,L,W,L,L,W,W,W,L,W,17.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.1630251934689415,1.6372764739294048,-1.580894121183141,-0.5708173463477192,1.9885054750938984,H
572.0,15.0,10.0,23.0,21.0,25.0,22.0,-0.25919168286829025,-0.2866122386787747,L,L,L,W,L,D,L,D,W,W,16.0,9.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14076174337221384,-0.09245375646976826,0.01819844527734846,-0.6715848912947363,0.8697713714064936,NH
4701.0,21.0,32.0,18.0,21.0,18.0,31.0,-0.4386609165904253,-1.045775507383302,L,D,W,D,D,D,W,W,D,L,8.0,18.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,-1.0142647228786865,0.4299188302073251,-0.3424109111309068,-1.2433930466697158,
3522.0,28.0,40.0,5.0,12.0,15.0,17.0,-1.9527286338784173,-0.21759739606532838,D,L,W,L,L,W,D,L,W,L,14.0,11.0,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3469551702862257,-0.6971798695674871,-1.245034553938327,-0.7357096926243997,0.3725562142120914,NH
4152.0,26.0,2.0,49.0,35.0,51.0,52.0,-0.28312091402980577,-0.4312147660582958,L,D,D,L,W,D,L,L,W,D,18.0,9.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0745039271622794,-0.7236036073436695,0.103973525471055,0.033787923340025686,1.1183789500036945,NH
5201.0,13.0,23.0,18.0,41.0,36.0,31.0,-0.6620004074606705,0.5930531361789689,L,W,L,W,W,D,D,L,W,L,18.0,1.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9855489000502197,0.5359278933035859,-0.8967357434554183,0.4517866283083556,2.1128092643924994,
1291.0,20.0,2.0,23.0,12.0,23.0,18.0,-0.5822363035810552,-0.06970844762033811,D,W,D,W,W,L,L,L,D,L,18.0,13.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,-0.5782730495769084,-0.3677894155940222,1.7972199599269307,0.6211637928092925,NH
130.0,14.0,7.0,16.0,5.0,28.0,20.0,-1.6590517059569387,-1.6964868805586113,D,D,L,L,L,L,L,D,L,L,16.0,17.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-1.269510969521367,-1.6193143919514874,0.01819844527734846,0.23532301323575258,-0.12465894298231084,NH
6037.0,39.0,37.0,54.0,32.0,42.0,37.0,0.6212632637764258,-0.1654012966192589,D,D,D,D,W,W,D,L,L,L,12.0,18.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5344833541803189,-0.2375400611979819,0.5631224841552133,0.28274303438745596,-0.7461778894753136,
5617.0,21.0,23.0,43.0,50.0,30.0,26.0,1.1406683402203588,1.2678649305805834,W,W,W,W,W,W,W,W,L,W,2.0,7.0,15.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6543320511472976,1.1781505485796755,-0.0847316509550685,0.3159370491939305,-0.621874100176713,
3451.0,36.0,2.0,9.0,1.0,3.0,1.0,2.109802202358654,-0.6119679252664292,W,W,W,M,M,D,W,L,M,M,8.0,18.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.244519640187811,-0.017712326760977462,1.9481377496342016,3.5606519965138355,-1.2433930466697158,H
1554.0,27.0,0.0,4.0,12.0,5.0,4.0,-1.6590517059569387,2.0993294629640262,D,L,D,M,M,W,W,W,M,M,18.0,1.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36438187308096615,2.9719448615906545,-2.683716580822246,-4.903821779103309,2.1128092643924994,NH
4614.0,30.0,26.0,6.0,6.0,11.0,6.0,-2.0179901734162846,0.11104471158779529,D,L,L,L,D,W,D,D,L,W,18.0,5.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2340157108367285,-0.017712326760977462,-1.525752998208134,-2.7877033351990224,1.6155941071980968,
1176.0,22.0,0.0,7.0,8.0,3.0,1.0,1.0329867999827702,2.0993294629640262,W,D,W,M,M,W,W,W,M,M,9.0,2.0,7.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4991192078253035,2.5982377130467005,-0.7537772764653928,-1.3769577059294982,0.8697713714064936,NH
142.0,15.0,11.0,17.0,25.0,20.0,20.0,-0.1515101426307018,-0.32276287052907743,W,W,L,L,W,L,D,L,W,W,13.0,5.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2898418298447154,0.48056387129712963,0.12112854150976542,0.4099867578109582,0.9940751607050942,NH
2314.0,28.0,40.0,7.0,2.0,0.0,3.0,1.0329867999827702,-1.1542274029125201,W,D,W,M,M,L,W,L,M,M,17.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6172198563690654,-0.39141947530493143,1.5621498887628311,2.8552791818790735,0.8697713714064936,H
1516.0,21.0,26.0,54.0,51.0,36.0,39.0,0.6079280885242732,0.3583911399892889,W,W,W,D,L,D,D,L,W,D,5.0,3.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7144871737590349,0.4543388082415971,0.18071964985517397,0.33078700318698373,0.2482524249134908,H
3906.0,34.0,33.0,9.0,10.0,12.0,14.0,-0.3864516849653001,-0.8091531898648106,L,W,D,D,D,L,L,L,W,W,13.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39826371091521906,-0.5612863610061851,0.29891688954715545,0.033787923340025686,0.2482524249134908,NH
1126.0,32.0,5.0,41.0,39.0,40.0,50.0,0.11623855200479964,-0.4360999865727445,D,L,L,W,D,D,D,W,L,W,11.0,16.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048610258363085725,-0.4621208277317216,0.3937542018004686,-0.19498163816319375,-0.621874100176713,NH
3565.0,40.0,2.0,15.0,12.0,31.0,14.0,-0.2950855296213317,-0.17816034314955642,W,L,D,L,W,W,W,D,D,W,11.0,18.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5818692459446986,-0.2170228059839213,-0.0847316509550685,-0.718609745604661,-0.8704816787739141,NH
1683.0,27.0,5.0,14.0,24.0,26.0,22.0,-1.2156571285084257,0.1535748667032468,L,D,W,L,D,L,L,D,L,D,18.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0440116790582838,0.158149860789822,-0.9808289593302691,0.531698145434322,1.2426827393022952,H
4255.0,40.0,5.0,5.0,9.0,11.0,21.0,-1.3898478553629678,-1.9676166193816569,L,L,L,L,W,L,L,L,L,L,16.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.1097823054434741,-2.2599552180247016,0.40418630614871903,1.0918471452921688,0.2482524249134908,NH
709.0,5.0,18.0,37.0,39.0,50.0,52.0,-0.3864516849653001,-0.6776963467992229,W,W,L,L,D,L,D,D,L,L,18.0,5.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789668460332221,-0.6065841971932858,0.20534407479055317,0.46128659887581763,1.6155941071980968,NH
4732.0,32.0,34.0,22.0,18.0,33.0,24.0,-0.9411747710404009,-0.8529721375533398,L,W,L,D,W,L,W,L,L,D,18.0,13.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9027266297870562,-0.5159885248190845,-0.06757663491635808,0.5040364664308076,0.6211637928092925,
3308.0,28.0,11.0,29.0,45.0,43.0,15.0,-0.502472199694979,1.3964005104686705,D,W,L,L,L,W,D,L,W,W,8.0,2.0,4.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.7646895126837715,1.6432083334327126,-1.3542028378210296,-0.593210134112469,0.745467582107893,NH
577.0,16.0,23.0,19.0,45.0,20.0,28.0,-0.1515101426307018,0.7979067166134074,L,D,L,D,W,W,W,W,W,L,18.0,1.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06622170013596304,1.252891978288466,-0.6765797042911187,-0.953734017148641,2.1128092643924994,NH
2518.0,37.0,3.0,14.0,27.0,32.0,31.0,-1.3898478553629678,0.020668131994574027,W,L,L,D,L,W,L,W,W,W,18.0,6.0,4.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-1.1097823054434741,-0.2668504257907784,-1.0111025170468213,-0.9067091628387165,1.4912903178994963,H
2908.0,26.0,25.0,27.0,21.0,42.0,37.0,-0.40994583920091365,-0.6119679252664292,L,D,L,L,L,W,D,D,L,W,13.0,12.0,1.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.8861621757347216,-0.9744026270334997,0.14171456075618705,-0.7562296290509077,0.12394863561489027,H
4313.0,29.0,38.0,14.0,12.0,24.0,20.0,-0.42840553180999513,-0.6119679252664292,L,W,L,L,W,L,W,L,L,W,18.0,11.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0565394174180065,-0.8719000948620844,0.12848069124064132,0.033787923340025686,0.8697713714064936,H
2321.0,31.0,30.0,1.0,5.0,4.0,5.0,-1.8744147864321155,-0.17816034314955642,D,L,L,D,M,W,L,L,W,M,18.0,18.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8861621757347216,-0.017712326760977462,-1.2169627095110376,-2.2234050834912127,-0.00035515368371028726,H
5298.0,23.0,34.0,60.0,37.0,40.0,57.0,0.8535175662606352,-0.8529721375533398,W,L,W,W,L,W,W,D,L,L,1.0,17.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8365410457259591,-0.8481726568593173,1.2190495679886222,0.19053743770343154,-1.989215782461319,
3281.0,28.0,21.0,25.0,39.0,41.0,15.0,-0.6683815357711259,1.6438315017413097,L,L,L,D,L,W,D,D,D,W,8.0,4.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9457942103237222,1.4173231236478059,-1.6492691136869726,-0.8690892793924696,0.4968600035106919,NH
264.0,39.0,12.0,33.0,23.0,31.0,45.0,-0.18341578417221055,-1.0939763498402504,D,L,D,D,L,L,L,L,L,D,9.0,14.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11874803678366089,-1.2357208109045117,0.6472157000300641,0.24278727582447274,-0.621874100176713,H
5048.0,35.0,33.0,12.0,7.0,12.0,11.0,-0.5822363035810552,-1.006338454463192,L,D,W,L,L,D,L,D,L,L,9.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,-0.5612863610061851,0.29891688954715545,0.5467863339829759,-0.4975703108781125,
2397.0,0.0,21.0,19.0,14.0,6.0,12.0,1.0329867999827702,0.29179787081761954,W,L,D,W,W,W,W,L,D,L,4.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6233526132140852,0.2314257722688235,0.5328489264386613,0.7391607379747877,0.12394863561489027,NH
4119.0,4.0,40.0,45.0,29.0,63.0,51.0,-0.5149353409325624,-0.6797503599721906,L,D,L,L,W,D,W,L,L,D,18.0,16.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8302571433075335,-1.0454069852568508,0.11469541049519111,-0.05438367848931957,0.2482524249134908,H
2645.0,40.0,25.0,35.0,40.0,57.0,48.0,-0.6986487795134667,-0.4360999865727445,L,L,D,D,L,L,D,L,L,W,10.0,14.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8781037926827583,-0.340918509285155,-0.19044364167994052,-0.11872511766221465,-0.4975703108781125,H
1430.0,2.0,19.0,33.0,28.0,35.0,56.0,0.27921601831965154,-0.9734742436978796,L,L,W,W,D,W,L,D,D,W,13.0,15.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.091068381214763,-1.412885681324574,0.8931042632529699,-0.06026178527784853,-0.24896273228091137,H
4508.0,41.0,0.0,34.0,63.0,70.0,41.0,-1.3001132384975929,1.228427877643121,L,L,L,L,L,W,L,W,W,W,17.0,4.0,0.0,12.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,-1.6180098729647214,0.9788400693567315,-1.8064714424810286,-0.9922088979458747,1.6155941071980968,
5476.0,38.0,1.0,14.0,10.0,20.0,19.0,-0.851440154175026,-0.20527331703186086,D,L,L,L,L,W,W,D,D,D,17.0,15.0,1.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.5507319811715932,-0.8585534109848739,-0.4642863808118648,-1.3769577059294982,0.2482524249134908,
2083.0,39.0,40.0,26.0,23.0,23.0,21.0,0.21120662448198496,0.7579507551060677,D,L,W,L,W,W,W,L,L,L,18.0,18.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2437079533198702,0.1396380515737123,-0.3881045661664434,0.18228746326322257,-0.00035515368371028726,H
1093.0,10.0,2.0,41.0,31.0,46.0,44.0,0.1778686863300662,-0.3567869946171005,L,L,D,L,L,W,L,W,L,W,14.0,18.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2109170781821889,-0.589264436298086,0.38148113786207705,-0.6300923727866431,-0.4975703108781125,NH
5103.0,23.0,39.0,25.0,13.0,19.0,19.0,0.4312370162932614,-0.9947393212512672,W,L,L,D,D,D,L,L,W,L,1.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5344833541803189,-0.545298889411881,1.017225849884966,0.199757997371834,-1.1190892573711153,
658.0,15.0,19.0,27.0,37.0,34.0,29.0,-0.5053209177062935,0.6274823093563062,D,L,L,D,D,D,D,L,L,D,16.0,4.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.36438187308096615,0.4093815572888286,-0.8089183994465761,0.033787923340025686,1.4912903178994963,NH
4876.0,0.0,27.0,61.0,28.0,34.0,47.0,1.0329867999827702,-0.4764030558549064,W,W,W,L,W,L,D,D,L,W,3.0,12.0,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2661815727120198,-0.9052668045528682,1.0796650626736175,0.6509891361454424,-1.1190892573711153,
3389.0,3.0,28.0,37.0,35.0,55.0,50.0,-0.45917168617282195,-0.4260503900827796,W,L,L,W,D,D,L,W,D,D,7.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7583792444730034,-0.6583531528356865,-0.025914453107906923,0.11440195929820358,-0.12465894298231084,H
2893.0,34.0,2.0,22.0,23.0,42.0,34.0,-0.9411747710404009,-0.9734742436978796,L,W,L,W,L,L,D,L,D,W,18.0,18.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2340157108367285,-0.7028420990910615,0.01819844527734846,0.15135005911258007,-0.00035515368371028726,NH
5530.0,1.0,21.0,11.0,29.0,23.0,27.0,-0.5822363035810552,0.37395839773632306,L,D,D,L,D,W,D,W,W,D,15.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8048457649322167,0.11818118180047393,-0.683597665397169,-0.9922088979458747,1.6155941071980968,
1561.0,16.0,0.0,6.0,16.0,7.0,5.0,-1.0129624645314086,2.4246851495516806,L,L,W,D,M,W,W,W,W,M,9.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2898418298447154,3.270910580425818,-2.4521238642994234,-4.480598090322451,0.9940751607050942,H
1469.0,5.0,36.0,36.0,41.0,50.0,51.0,-0.25592860588095173,-0.34905423913959227,D,L,W,L,L,L,L,L,L,W,17.0,10.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6241426298127228,-0.4706906886319839,0.06498485265564963,0.11928765844718406,0.8697713714064936,NH
1096.0,23.0,3.0,61.0,43.0,29.0,37.0,1.69807866615231,0.5363462626989305,W,W,W,W,W,W,W,L,W,W,3.0,10.0,15.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4114250393117167,0.2460809545637269,0.8355845035933738,0.28274303438745596,-0.8704816787739141,H
2410.0,5.0,0.0,12.0,21.0,12.0,10.0,0.4945790987948285,0.6274823093563062,L,D,L,L,W,L,D,W,L,D,8.0,4.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00831834310028775,1.1567958543767367,-0.09208380068594439,-0.1677471665557012,0.4968600035106919,H
4839.0,1.0,22.0,26.0,50.0,52.0,24.0,-0.8898978471167143,1.557069985317935,L,W,D,L,D,W,L,D,D,W,16.0,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3759967455723021,1.3703427964016395,-1.7463174901390428,-0.2685147115038468,1.8642016857952979,
5071.0,0.0,17.0,27.0,12.0,10.0,16.0,2.0328868164838916,-0.14717408727476933,W,W,L,W,W,W,L,L,W,L,4.0,18.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8185765359870532,-0.4448062108107835,1.5621498887628311,1.2429984627126942,-1.740608203864118,
3224.0,33.0,23.0,17.0,29.0,30.0,10.0,-0.4688873138516104,1.557069985317935,L,D,D,D,W,W,W,D,W,W,18.0,1.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0117033011855632,1.4771162674148386,-1.4444923959199931,-1.0057088561229168,2.1128092643924994,NH
4283.0,23.0,34.0,27.0,14.0,12.0,12.0,1.7671791197864666,-0.8091531898648106,W,L,D,W,D,D,W,L,D,L,1.0,10.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0412286131852757,0.2540746903616264,1.8428683330357258,0.803285539304451,-1.1190892573711153,NH
